0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
138,1,0
271,2,0
365,3,0
430,4,0
487,5,0
541,6,0
566,7,0
632,8,0
698,9,0
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
746,10,1
